device_id,media_owner,name,venue_type,direction_name,lat,lng,face_count,city,state_abbr,zip,country,cpm,dma_name,cbsa_name,us_county,content_width,content_height,ad_play_duration,video_supported,audio_supported,last_request,closest_poi_distance_miles,closest_poi_name,pois_within_radius,image_url,audience_index_dma,audience_index_national
1211231,Octopus Media,72727,Taxi / Rideshare Interior,,35.923747,-93.927682,1,Durham,Arkansas,72704,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-20T23:13:38.758Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1211598,Octopus Media,72959,Taxi / Rideshare Interior,,35.79038,-94.071982,1,Winslow,Arkansas,72959,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T03:03:53.339Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1211675,Octopus Media,72762,Taxi / Rideshare Interior,,36.18165,-94.23068,1,Springdale,Arkansas,72762,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:52:20.969Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1211686,Octopus Media,72715,Taxi / Rideshare Interior,,36.467146,-94.304915,1,Bella Vista,Arkansas,72715,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T12:53:15.908Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1212940,Octopus Media,72756,Taxi / Rideshare Interior,,36.32298,-93.975959,1,Larue,Arkansas,72756,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:58:11.553Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1213220,Octopus Media,72714,Taxi / Rideshare Interior,,36.46735,-94.222151,1,Bella Vista,Arkansas,72714,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T13:02:10.444Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1213649,Octopus Media,72738,Taxi / Rideshare Interior,,36.1559,-93.886845,1,Hindsville,Arkansas,72738,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Madison County, AR",1920,1080,15,Y,N,2026-06-22T07:57:43.529Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1214074,Octopus Media,72701,Taxi / Rideshare Interior,,35.992387,-94.085584,1,Fayetteville,Arkansas,72701,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T15:18:46.443Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1214412,Octopus Media,72718,Taxi / Rideshare Interior,,36.268458,-94.219446,1,Springdale,Arkansas,72764,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:01:53.537Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1216678,Octopus Media,72712,Taxi / Rideshare Interior,,36.346567,-94.25628,1,Centerton,Arkansas,72719,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:21:05.652Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1220162,Octopus Media,72734,Taxi / Rideshare Interior,,36.27025,-94.451058,1,Gentry,Arkansas,72734,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T14:38:00.479Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1220321,Octopus Media,72704,Taxi / Rideshare Interior,,36.105647,-94.2965,1,Fayetteville,Arkansas,72704,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T14:36:21.628Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1223181,Octopus Media,72751,Taxi / Rideshare Interior,,36.462735,-94.114406,1,Pea Ridge,Arkansas,72751,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T11:29:21.454Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1223839,Octopus Media,72719,Taxi / Rideshare Interior,,36.367161,-94.295087,1,Centerton,Arkansas,72719,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T13:58:04.744Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1224171,Octopus Media,72736,Taxi / Rideshare Interior,,36.413616,-94.465023,1,Gravette,Arkansas,72736,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-22T06:52:47.553Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1225066,Octopus Media,72730,Taxi / Rideshare Interior,,36.030477,-94.268676,1,Farmington,Arkansas,72730,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T14:57:37.350Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1225818,Octopus Media,72761,Taxi / Rideshare Interior,,36.168814,-94.454856,1,Siloam Springs,Arkansas,72761,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T14:53:17.835Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1226444,Octopus Media,72722,Taxi / Rideshare Interior,,36.343769,-94.469944,1,Decatur,Arkansas,72722,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-19T01:35:59.922Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1226578,Octopus Media,72744,Taxi / Rideshare Interior,,35.96258,-94.435365,1,Lincoln,Arkansas,72744,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-17T03:24:30.027Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1226619,Octopus Media,72764,Taxi / Rideshare Interior,,36.175682,-94.060223,1,Springdale,Arkansas,72764,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T15:40:11.757Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1227885,Octopus Media,72758,Taxi / Rideshare Interior,,36.299665,-94.13721,1,Rogers,Arkansas,72758,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T13:44:33.994Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1228875,Octopus Media,72774,Taxi / Rideshare Interior,,35.948327,-94.147185,1,West Fork,Arkansas,72774,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T03:01:49.721Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1229015,Octopus Media,72745,Taxi / Rideshare Interior,,36.246524,-94.102609,1,Lowell,Arkansas,72745,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:38:40.271Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1229238,Octopus Media,72753,Taxi / Rideshare Interior,,35.933889,-94.331072,1,Prairie Grove,Arkansas,72753,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:22:14.272Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1229670,Octopus Media,72740,Taxi / Rideshare Interior,,36.104648,-93.655397,1,Huntsville,Arkansas,72740,United States,21.73913043,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Madison County, AR",1920,1080,15,Y,N,2026-06-22T08:05:17.498Z,,,0,https://content.adomni.com/YJc5rcsQ4pCSSfCzP-hBvoq7x3XQTc8dNNnl4hYg41ijUZuKMC_original.jpg,,
1242291,Lamar Advertising,"SPRINGDALE AR 72762 Washington County, AR US",Digital Billboard,North,36.198776,-94.18195,1,Springdale,Arkansas,72762,United States,7.246376812,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1400,400,8,N,N,2026-06-23T16:51:27.254Z,,,0,https://content.adomni.com/1898ecee68bYPjwXF2wR-eQRscCOf7C3qjM2arS6ksCX1Cd3Hr_original.jpeg,,
1446614,Rockbot,PlanetFitness (Rockbot),Gym,,36.182594,-94.51725,1,Siloam Springs,Arkansas,72761,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,N,2026-06-23T16:52:49.797Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
1446977,Rockbot,PlanetFitness (Rockbot),Gym,,36.084766,-94.119514,1,Fayetteville,Arkansas,72701,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,10,Y,N,2026-06-23T16:51:40.851Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
1447214,Rockbot,PlanetFitness (Rockbot),Gym,,36.335835,-94.145775,1,Rogers,Arkansas,72756,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,N,2026-06-23T16:52:19.751Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
1447318,Rockbot,PlanetFitness (Rockbot),Gym,,36.358582,-94.222687,1,Bentonville,Arkansas,72712,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,10,Y,N,2026-06-23T16:50:29.764Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
1447436,Rockbot,PlanetFitness (Rockbot),Gym,,36.173313,-94.177452,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,10,Y,N,2026-06-23T16:51:42.875Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
1447516,Rockbot,PlanetFitness (Rockbot),Gym,,36.077255,-94.207787,1,Fayetteville,Arkansas,72704,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,10,Y,N,2026-06-23T16:52:43.576Z,,,0,https://content.adomni.com/18c4ab8600daZRhaZTZh_maSEWCXszk_5bsd5RfRT9cRc4GFQG_original.jpeg,,
1510957,Gas Station TV,"1710 West Hudson Road, Rogers, AR",Gas Station,,36.3549336,-94.1425325,10,Rogers,Arkansas,72756,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-21T20:13:14.165Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
1625696,Apparatix ,LINK-AR.MMD016E.RR.DIG.1,Digital Billboard,,36.17265,-94.53045,1,Siloam Springs,Arkansas,72761,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1400,400,8,N,N,2026-06-23T16:09:07.357Z,,,0,https://content.adomni.com/18e5d85f53c4YQS5Hzn3L_3AhsA-RfxfTkEzZKsWqbxhr86SNz_original.jpeg,,
1625838,Apparatix ,LINK-AR.MN387N.RR.DIG.1,Digital Billboard,North,36.336066,-94.210464,1,Bentonville,Arkansas,72712,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1200,400,8,N,N,2026-06-23T16:54:03.216Z,,,0,https://content.adomni.com/18e76e653abyka1cODkTkaFtGffPHdWjQqWzKpL1qnZpBpEEjW_original.jpeg,,
1630409,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:21:51.802Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1631324,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:07:00.528Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1633883,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T15:06:58.621Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1635204,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T15:51:57.485Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1635558,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T15:21:09.388Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1637829,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T15:36:32.716Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1640053,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T14:51:32.160Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1641164,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T15:51:33.428Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1642884,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T01:23:10.108Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1643781,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:36:26.479Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1644937,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T15:21:25.336Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1645378,NCM On Screen,AMC0460,Cinema (In-Theater),,36.10773,-94.14853,1,Fayetteville,Arkansas,72703,United States,11.5942029,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,Y,2026-06-23T16:06:32.288Z,,,0,https://content.adomni.com/18e867c066fzQakKP-9ZKk6PHZ_s6nZ96Fs29ReLm3Dqh85_Ha_original.jpeg,,
1717370,TrueSync Media,Old Chicago,Casual Dining,,36.2820606,-94.1470979,1,Rogers,Arkansas,72758,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:59:26.091Z,,,0,https://content.adomni.com/18ceb185220ALe_zt8R1PSQ24Zxq8j-tmSDwy_8-6jq2-2pkaS_original.jpeg,,
1717982,TrueSync Media,Old Chicago,Casual Dining,,36.2820606,-94.1470979,1,Rogers,Arkansas,72758,United States,9.420289855,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T15:58:35.749Z,,,0,https://content.adomni.com/18ceb185220ALe_zt8R1PSQ24Zxq8j-tmSDwy_8-6jq2-2pkaS_original.jpeg,,
1936141,Lamar Advertising,"Northwest Arkansas, AR Digitals",Digital Billboard,East,36.1724,-94.52395,1,Siloam Springs,Arkansas,72761,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1400,400,8,N,N,2026-06-23T16:27:50.462Z,,,0,https://content.adomni.com/190185ff30fYpcbcdsRPx93NPAyagFcYgcWsZC2wy5FQAhXsdT_original.jpeg,,
1936143,Lamar Advertising,"Northwest Arkansas, AR Digitals",Digital Billboard,West,36.335484,-94.22374,1,Bentonville,Arkansas,72712,United States,7.246376812,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1200,400,8,N,N,2026-06-23T16:53:01.925Z,,,0,https://content.adomni.com/190187ac6a6Lmn567daXYNz_KSGKPF74WXNfqRPZT1fQNBAj7D_original.jpeg,,
1936145,Lamar Advertising,"Northwest Arkansas, AR Digitals",Digital Billboard,North,36.16642,-94.18617,1,Springdale,Arkansas,72762,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1400,400,8,N,N,2026-06-23T15:58:25.626Z,,,0,https://content.adomni.com/190187ccf7eEg229cxKaMjwnayN5hh7RCx8pyffP-bYgTxxwSh_original.jpeg,,
1936148,Lamar Advertising,"Northwest Arkansas, AR Digitals",Digital Billboard,South,36.267834,-94.15085,1,Rogers,Arkansas,72758,United States,10.14492754,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1400,400,8,N,N,2026-06-23T16:22:25.175Z,,,0,https://content.adomni.com/190187e1bcd1LdCE71QqWBzwsdZznjywamscgO7bER1kjyn2sO_original.jpeg,,
2003347,Gas Station TV,"898 West Monroe Avenue, Lowell, AR",Gas Station,,36.2545309,-94.1548294,20,Lowell,Arkansas,72745,United States,20.28985507,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,Y,2026-06-23T05:11:57.556Z,,,0,https://content.adomni.com/H9-n6UcqWWoC4NH8DPTOTtDt4YKYjao4ppIQYLGh5Pgp1QKHkH_original.png,,
2044706,Atmosphere (AdStash),Planet Fitness - Rogers,Gym,,36.3362137,-94.1448867,1,Rogers,Arkansas,72756,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:50:30.902Z,,,0,https://content.adomni.com/18baa5c8066Ogz6EaA6OpcAd1M5cgZYe1Y_Rn2KmF8RbLb56MP_original.jpeg,,
2045275,Atmosphere (AdStash),"Retina Center of Arkansas, PLLC",Doctors Office,,36.120705,-94.134554,1,Fayetteville,Arkansas,72703,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:49:44.358Z,,,0,https://content.adomni.com/18baa639befD1dK4z4fmA_7xmEPXq9Ts1cjfWS-ND9TTf-9O15_original.jpeg,,
2048667,Atmosphere (AdStash),"Sherwood Hospitality - Village Inn - Bentonville, AR",Casual Dining,,36.3347095,-94.1871553,1,Bentonville,Arkansas,72712,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:45:47.326Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2048673,Atmosphere (AdStash),"Sherwood Hospitality - Village Inn - Fayetteville, AR",Casual Dining,,36.11216,-94.14442,1,Fayetteville,Arkansas,72703,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Washington County, AR",1920,1080,15,Y,N,2026-06-23T16:44:20.481Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
2049717,Atmosphere (AdStash),Uptown Kitchen + Taphouse,Casual Dining,,36.2957128,-94.1842782,1,Rogers,Arkansas,72758,United States,12.07246377,FT. SMITH-FAYETTEVILLE-SPRINGDALE-ROGERS,"Fayetteville-Springdale-Rogers, AR","Benton County, AR",1920,1080,15,Y,N,2026-06-23T16:54:22.242Z,,,0,https://content.adomni.com/5d4c5994f07ecnAfhgTYQD-7zyYNDtDWwfzAyg_KqYZGfgEmAF_original.png,,
